season,team,game_state,minutes,total_game_time,game_state_percentage,goals,total_goals,goals_percentage,xG,total_xG,xG_percentage,goals_against,total_goals_against,goals_against_percentage,xGA,total_xGA,xGA_percentage
2024,Manchester United,Losing (2+ goals),360,3660,9.836065573770492,4,44,9.090909090909092,7.506295868195593,59.699752177111804,12.573412107183621,5,54,9.25925925925926,8.46303086169064,63.61178372101858,13.304187316624938
2024,Manchester United,Winning (1 goal),260,3660,7.103825136612022,6,44,13.636363636363635,5.5315018724650145,59.699752177111804,9.265535736320407,6,54,11.11111111111111,3.5896895127370954,63.61178372101858,5.643120350909122
2024,Manchester United,Winning (2+ goals),201,3660,5.491803278688525,5,44,11.363636363636363,3.517928719520569,59.699752177111804,5.8927023835608185,0,54,0.0,1.5643122745677829,63.61178372101858,2.4591548657531255
2024,Tottenham,Drawing,1443,3659,39.43700464607816,22,64,34.375,21.576097149401903,69.11066456884146,31.219634891384747,28,65,43.07692307692308,27.197737965732813,73.30219005979598,37.10358168500336
2024,Tottenham,Losing (1 goal),831,3659,22.71112325772069,6,64,9.375,13.508657736703752,69.11066456884146,19.546415623377076,15,65,23.076923076923077,18.348074555397034,73.30219005979598,25.030731742707363
2024,Tottenham,Winning (1 goal),595,3659,16.26127357201421,14,64,21.875,14.891422546468675,69.11066456884146,21.54721364549354,11,65,16.923076923076923,11.741959873586891,73.30219005979598,16.01856624475808
2024,Tottenham,Winning (2+ goals),405,3659,11.068597977589505,11,64,17.1875,10.765182230621576,69.11066456884146,15.576730881958643,4,65,6.153846153846154,5.323632643558085,73.30219005979598,7.262583340573252
2024,Tottenham,Losing (2+ goals),385,3659,10.52200054659743,11,64,17.1875,8.36930490564555,69.11066456884146,12.110004957785995,7,65,10.76923076923077,10.690785021521153,73.30219005979598,14.584536986957945
2025,Arsenal,Drawing,1931,3663,52.71635271635272,33,71,46.478873239436616,39.16407089168206,83.98236520495266,46.633684102734044,14,27,51.85185185185185,19.719964635558423,35.45879609743133,55.61374554672756
2025,Arsenal,Winning (1 goal),965,3663,26.344526344526344,16,71,22.535211267605636,22.31987223541364,83.98236520495266,26.57685596368198,7,27,25.925925925925924,8.108666895888746,35.45879609743133,22.86785731136581
2025,Arsenal,Winning (2+ goals),478,3663,13.049413049413051,13,71,18.30985915492958,13.809397531673312,83.98236520495266,16.443211021709754,6,27,22.22222222222222,6.347205926664174,35.45879609743133,17.90022963335738
2025,Arsenal,Losing (1 goal),289,3663,7.889707889707889,9,71,12.676056338028168,8.689024546183646,83.98236520495266,10.346248911874218,0,27,0.0,1.282958639319986,35.45879609743133,3.6181675085492393
2025,Chelsea,Drawing,1648,3668,44.92911668484187,23,58,39.6551724137931,26.7619654443115,74.51736428495497,35.913730579591544,24,52,46.15384615384615,22.75850247312337,60.71379025373608,37.48489820518643
2025,Chelsea,Losing (1 goal),696,3668,18.974918211559434,10,58,17.24137931034483,14.74987481161952,74.51736428495497,19.793876169876174,11,52,21.153846153846153,11.477090929634867,60.71379025373608,18.903598147421892
2025,Chelsea,Winning (1 goal),654,3668,17.829880043620502,12,58,20.689655172413794,15.8545504193753,74.51736428495497,21.276316696800198,9,52,17.307692307692307,12.10184474568814,60.71379025373608,19.9326128299879
2025,Chelsea,Winning (2+ goals),387,3668,10.550708833151582,7,58,12.068965517241379,11.600892690941691,74.51736428495497,15.568039479469228,4,52,7.6923076923076925,8.690070164389908,60.71379025373608,14.313173544382954
2025,Chelsea,Losing (2+ goals),283,3668,7.715376226826609,6,58,10.344827586206897,5.5500809187069535,74.51736428495497,7.448037074262855,4,52,7.6923076923076925,5.686281940899789,60.71379025373608,9.365717273020817
2025,Liverpool,Drawing,2089,3706,56.36805180787911,28,63,44.44444444444444,33.65160840097815,69.80426871683449,48.208525093913764,23,53,43.39622641509434,23.759513738565147,54.84451554808766,43.321585579022596
2025,Liverpool,Winning (1 goal),579,3706,15.623313545601727,15,63,23.809523809523807,12.02719431463629,69.80426871683449,17.229883695831525,11,53,20.754716981132077,8.176223589107394,54.84451554808766,14.908005855094997
2025,Liverpool,Losing (1 goal),525,3706,14.166216945493792,11,63,17.46031746031746,14.017963588237762,69.80426871683449,20.08181425852699,7,53,13.20754716981132,13.61446580197662,54.84451554808766,24.82375068121344
2025,Liverpool,Winning (2+ goals),340,3706,9.174311926605505,4,63,6.349206349206349,6.291431074030697,69.80426871683449,9.012960367155042,9,53,16.9811320754717,7.151887987740338,54.84451554808766,13.040297496054212
2025,Liverpool,Losing (2+ goals),173,3706,4.6681057744198595,5,63,7.936507936507936,3.816071338951588,69.80426871683449,5.466816584572682,3,53,5.660377358490567,2.1424244306981564,54.84451554808766,3.906360388614755
